mode,cyc,S,A0,A1,X,a31o_X,sticky_Q
"I2_d08_@2,10",2,0,1,1,1,0,0
"I2_d08_@2,10",3,0,1,1,1,0,0
"I2_d08_@2,10",4,0,1,1,1,0,0
"I2_d08_@2,10",5,0,1,1,1,0,0
"I2_d08_@2,10",6,0,1,1,1,0,0
"I2_d08_@2,10",7,0,1,1,1,0,0
"I2_d08_@2,10",8,0,1,1,1,0,0
"I2_d08_@2,10",9,0,1,1,1,0,0
"I2_d08_@2,10",10,0,0,1,0,0,0
"I2_d08_@2,10",11,0,1,0,1,0,0
"I2_d08_@2,10",12,0,1,0,1,0,0
"I2_d08_@2,10",13,0,1,0,1,0,0
"I2_d08_@2,10",14,0,1,0,1,0,0
"I2_d08_@2,10",15,0,1,0,1,0,0
"I2_d08_@2,10",16,0,1,0,1,0,0
"I2_d08_@2,10",17,0,1,0,1,0,0
"I2_d08_@2,10",18,0,1,0,1,0,0
"I2_d08_@2,10",19,0,1,0,1,0,0
"I2_d08_@2,10",20,0,1,0,1,0,0
"I2_d08_@2,10",21,0,1,0,1,1,0
"I2_d08_@2,10",22,0,1,0,1,1,1
"I2_d08_@2,10",23,0,1,0,1,1,1
"I2_d08_@2,10",24,0,1,0,1,1,1
"I2_d08_@2,10",25,0,1,0,1,1,1
"I2_d08_@2,10",26,0,1,0,1,1,1
"I2_d08_@2,10",27,0,1,0,1,1,1
"I2_d08_@2,10",28,0,1,0,1,1,1
"I2_d08_@2,10",29,0,1,0,1,1,1
"I2_d08_@2,10",30,0,1,0,1,1,1
"I2_d08_@2,10",31,0,1,0,1,1,1
"I2_d08_@2,10",32,0,1,0,1,1,1
"I2_d08_@2,10",33,0,1,0,1,1,1
"I2_d08_@2,10",34,0,1,0,1,1,1
"I2_d08_@2,10",35,0,1,0,1,1,1
"I2_d08_@2,10",36,0,1,0,1,1,1
"I2_d08_@2,10",37,0,1,0,1,1,1
"I2_d08_@2,10",38,0,1,0,1,1,1
"I2_d08_@2,10",39,0,1,0,1,1,1
"I2_d08_@2,10",40,0,1,0,1,1,1
"I2_d08_@2,10",41,0,1,0,1,1,1
"I2_d08_@2,10",42,0,1,0,1,1,1
"I2_d08_@2,10",43,0,1,0,1,1,1
"I2_d08_@2,10",44,0,1,0,1,1,1
"I2_d08_@2,10",45,0,1,0,1,1,1
"I2_d08_@2,10",46,0,1,0,1,1,1
"I2_d08_@2,10",47,0,1,0,1,1,1
"I2_d08_@2,10",48,0,1,0,1,1,1
"I2_d08_@2,10",49,0,1,0,1,1,1
"I2_d08_@2,10",50,0,1,0,1,1,1
"I2_d08_@2,10",51,0,1,0,1,1,1
"I2_d08_@2,10",52,0,1,0,1,1,1
"I2_d08_@2,10",53,0,1,0,1,1,1
"I2_d08_@2,10",54,0,1,0,1,1,1
"I2_d08_@2,10",55,0,1,0,1,1,1
"I2_d08_@2,10",56,0,1,0,1,1,1
"I2_d08_@2,10",57,0,1,0,1,1,1
"I2_d08_@2,10",58,0,1,0,1,1,1
"I2_d08_@2,10",59,0,1,0,1,1,1
"I2_d08_@2,10",60,0,1,0,1,1,1
"I2_d08_@2,10",61,0,1,0,1,1,1
"I2_d08_@2,10",62,0,1,0,1,1,1
"I2_d08_@2,10",63,0,1,0,1,1,1
"I2_d08_@2,10",64,0,1,0,1,1,1
"I2_d08_@2,10",65,0,1,0,1,1,1
"I2_d08_@2,10",66,0,1,0,1,1,1
"I2_d08_@2,10",67,0,1,0,1,1,1
"I2_d08_@2,10",68,0,1,0,1,1,1
"I2_d08_@2,10",69,0,1,0,1,1,1
"I2_d08_@2,10",70,0,1,0,1,1,1
"I2_d08_@2,10",71,0,1,0,1,1,1
"I2_d08_@2,10",72,0,1,0,1,1,1
"I2_d08_@2,10",73,0,1,0,1,1,1
"I2_d08_@2,10",74,0,1,0,1,1,1
"I2_d08_@2,10",75,0,1,0,1,1,1
"I2_d08_@2,10",76,0,1,0,1,1,1
"I2_d08_@2,10",77,0,1,0,1,1,1
"I2_d08_@2,10",78,0,1,0,1,1,1
"I2_d08_@2,10",79,0,1,0,1,1,1
"I2_d08_@2,10",80,0,1,0,1,1,1
"I2_d08_@2,10",81,0,1,0,1,1,1
"I2_d08_@2,10",82,0,1,0,1,1,1
"I2_d08_@2,10",83,0,1,0,1,1,1
"I2_d08_@2,10",84,0,1,0,1,1,1
"I2_d08_@2,10",85,0,1,0,1,1,1
"I2_d08_@2,10",86,0,1,0,1,1,1
"I2_d08_@2,10",87,0,1,0,1,1,1
"I2_d08_@2,10",88,0,1,0,1,1,1
"I2_d08_@2,10",89,0,1,0,1,1,1
"I2_d08_@2,10",90,0,1,0,1,1,1
"I2_d08_@2,10",91,0,1,0,1,1,1
"I2_d08_@2,10",92,0,1,0,1,1,1
"I2_d08_@2,10",93,0,1,0,1,1,1
"I2_d08_@2,10",94,0,1,0,1,1,1
"I2_d08_@2,10",95,0,1,0,1,1,1
"I2_d08_@2,10",96,0,1,0,1,1,1
"I2_d08_@2,10",97,0,1,0,1,1,1
"I2_d08_@2,10",98,0,1,0,1,1,1
"I2_d08_@2,10",99,0,1,0,1,1,1
"I2_d08_@2,10",100,0,1,0,1,1,1
"I2_d08_@2,10",101,0,1,0,1,1,1
"I2_d08_@2,10",102,0,1,0,1,1,1
"I2_d08_@2,10",103,0,1,0,1,1,1
"I2_d08_@2,10",104,0,1,0,1,1,1
"I2_d08_@2,10",105,0,1,0,1,1,1
"I2_d08_@2,10",106,0,1,0,1,1,1
"I2_d08_@2,10",107,0,1,0,1,1,1
"I2_d08_@2,10",108,0,1,0,1,1,1
"I2_d08_@2,10",109,0,1,0,1,1,1
"I2_d08_@2,10",110,0,1,0,1,1,1
"I2_d08_@2,10",111,0,1,0,1,1,1
"I2_d08_@2,10",112,0,1,0,1,1,1
"I2_d08_@2,10",113,0,1,0,1,1,1
"I2_d08_@2,10",114,0,1,0,1,1,1
"I2_d08_@2,10",115,0,1,0,1,1,1
"I2_d08_@2,10",116,0,1,0,1,1,1
"I2_d08_@2,10",117,0,1,0,1,1,1
"I2_d08_@2,10",118,0,1,0,1,1,1
"I2_d08_@2,10",119,0,1,0,1,1,1
"I2_d08_@2,10",120,0,1,0,1,1,1
"I2_d09_@2,11",0,0,1,0,1,0,0
"I2_d09_@2,11",1,0,1,0,1,0,0
"I2_d09_@2,11",2,0,1,1,1,0,0
"I2_d09_@2,11",3,0,1,1,1,0,0
"I2_d09_@2,11",4,0,1,1,1,0,0
"I2_d09_@2,11",5,0,1,1,1,0,0
"I2_d09_@2,11",6,0,1,1,1,0,0
"I2_d09_@2,11",7,0,1,1,1,0,0
"I2_d09_@2,11",8,0,1,1,1,0,0
"I2_d09_@2,11",9,0,1,1,1,0,0
"I2_d09_@2,11",10,0,1,1,1,1,0
"I2_d09_@2,11",11,0,1,1,1,1,1
"I2_d09_@2,11",12,0,1,1,1,1,1
"I2_d09_@2,11",13,0,1,1,1,1,1
"I2_d09_@2,11",14,0,1,1,1,1,1
"I2_d09_@2,11",15,0,1,1,1,1,1
"I2_d09_@2,11",16,0,1,1,1,1,1
"I2_d09_@2,11",17,0,1,1,1,1,1
"I2_d09_@2,11",18,0,1,1,1,1,1
"I2_d09_@2,11",19,0,1,1,1,1,1
"I2_d09_@2,11",20,0,1,1,1,1,1
"I2_d09_@2,11",21,0,1,1,1,1,1
"I2_d09_@2,11",22,0,1,0,1,1,1
"I2_d09_@2,11",23,0,1,0,1,1,1
"I2_d09_@2,11",24,0,1,0,1,1,1
"I2_d09_@2,11",25,0,1,0,1,1,1
"I2_d09_@2,11",26,0,1,0,1,1,1
"I2_d09_@2,11",27,0,1,0,1,1,1
"I2_d09_@2,11",28,0,1,0,1,1,1
"I2_d09_@2,11",29,0,1,0,1,1,1
"I2_d09_@2,11",30,0,1,0,1,1,1
"I2_d09_@2,11",31,0,1,0,1,1,1
"I2_d09_@2,11",32,0,1,0,1,1,1
"I2_d09_@2,11",33,0,1,0,1,1,1
"I2_d09_@2,11",34,0,1,0,1,1,1
"I2_d09_@2,11",35,0,1,0,1,1,1
"I2_d09_@2,11",36,0,1,0,1,1,1
"I2_d09_@2,11",37,0,1,0,1,1,1
"I2_d09_@2,11",38,0,1,0,1,1,1
"I2_d09_@2,11",39,0,1,0,1,1,1
"I2_d09_@2,11",40,0,1,0,1,1,1
"I2_d09_@2,11",41,0,1,0,1,1,1
"I2_d09_@2,11",42,0,1,0,1,1,1
"I2_d09_@2,11",43,0,1,0,1,1,1
"I2_d09_@2,11",44,0,1,0,1,1,1
"I2_d09_@2,11",45,0,1,0,1,1,1
"I2_d09_@2,11",46,0,1,0,1,1,1
"I2_d09_@2,11",47,0,1,0,1,1,1
"I2_d09_@2,11",48,0,1,0,1,1,1
"I2_d09_@2,11",49,0,1,0,1,1,1
"I2_d09_@2,11",50,0,1,0,1,1,1
"I2_d09_@2,11",51,0,1,0,1,1,1
"I2_d09_@2,11",52,0,1,0,1,1,1
"I2_d09_@2,11",53,0,1,0,1,1,1
"I2_d09_@2,11",54,0,1,0,1,1,1
"I2_d09_@2,11",55,0,1,0,1,1,1
"I2_d09_@2,11",56,0,1,0,1,1,1
"I2_d09_@2,11",57,0,1,0,1,1,1
"I2_d09_@2,11",58,0,1,0,1,1,1
"I2_d09_@2,11",59,0,1,0,1,1,1
"I2_d09_@2,11",60,0,1,0,1,1,1
"I2_d09_@2,11",61,0,1,0,1,1,1
"I2_d09_@2,11",62,0,1,0,1,1,1
"I2_d09_@2,11",63,0,1,0,1,1,1
"I2_d09_@2,11",64,0,1,0,1,1,1
"I2_d09_@2,11",65,0,1,0,1,1,1
"I2_d09_@2,11",66,0,1,0,1,1,1
"I2_d09_@2,11",67,0,1,0,1,1,1
"I2_d09_@2,11",68,0,1,0,1,1,1
"I2_d09_@2,11",69,0,1,0,1,1,1
"I2_d09_@2,11",70,0,1,0,1,1,1
"I2_d09_@2,11",71,0,1,0,1,1,1
"I2_d09_@2,11",72,0,1,0,1,1,1
"I2_d09_@2,11",73,0,1,0,1,1,1
"I2_d09_@2,11",74,0,1,0,1,1,1
"I2_d09_@2,11",75,0,1,0,1,1,1
"I2_d09_@2,11",76,0,1,0,1,1,1
"I2_d09_@2,11",77,0,1,0,1,1,1
"I2_d09_@2,11",78,0,1,0,1,1,1
"I2_d09_@2,11",79,0,1,0,1,1,1
"I2_d09_@2,11",80,0,1,0,1,1,1
"I2_d09_@2,11",81,0,1,0,1,1,1
"I2_d09_@2,11",82,0,1,0,1,1,1
"I2_d09_@2,11",83,0,1,0,1,1,1
"I2_d09_@2,11",84,0,1,0,1,1,1
"I2_d09_@2,11",85,0,1,0,1,1,1
"I2_d09_@2,11",86,0,1,0,1,1,1
"I2_d09_@2,11",87,0,1,0,1,1,1
"I2_d09_@2,11",88,0,1,0,1,1,1
"I2_d09_@2,11",89,0,1,0,1,1,1
"I2_d09_@2,11",90,0,1,0,1,1,1
"I2_d09_@2,11",91,0,1,0,1,1,1
"I2_d09_@2,11",92,0,1,0,1,1,1
"I2_d09_@2,11",93,0,1,0,1,1,1
"I2_d09_@2,11",94,0,1,0,1,1,1
"I2_d09_@2,11",95,0,1,0,1,1,1
"I2_d09_@2,11",96,0,1,0,1,1,1
"I2_d09_@2,11",97,0,1,0,1,1,1
"I2_d09_@2,11",98,0,1,0,1,1,1
"I2_d09_@2,11",99,0,1,0,1,1,1
"I2_d09_@2,11",100,0,1,0,1,1,1
"I2_d09_@2,11",101,0,1,0,1,1,1
"I2_d09_@2,11",102,0,1,0,1,1,1
"I2_d09_@2,11",103,0,1,0,1,1,1
"I2_d09_@2,11",104,0,1,0,1,1,1
"I2_d09_@2,11",105,0,1,0,1,1,1
"I2_d09_@2,11",106,0,1,0,1,1,1
"I2_d09_@2,11",107,0,1,0,1,1,1
"I2_d09_@2,11",108,0,1,0,1,1,1
"I2_d09_@2,11",109,0,1,0,1,1,1
"I2_d09_@2,11",110,0,1,0,1,1,1
"I2_d09_@2,11",111,0,1,0,1,1,1
"I2_d09_@2,11",112,0,1,0,1,1,1
"I2_d09_@2,11",113,0,1,0,1,1,1
"I2_d09_@2,11",114,0,1,0,1,1,1
"I2_d09_@2,11",115,0,1,0,1,1,1
"I2_d09_@2,11",116,0,1,0,1,1,1
"I2_d09_@2,11",117,0,1,0,1,1,1
"I2_d09_@2,11",118,0,1,0,1,1,1
"I2_d09_@2,11",119,0,1,0,1,1,1
"I2_d09_@2,11",120,0,1,0,1,1,1
"I2_d10_@2,12",0,0,1,0,1,0,0
"I2_d10_@2,12",1,0,1,0,1,0,0
"I2_d10_@2,12",2,0,1,1,1,0,0
"I2_d10_@2,12",3,0,1,1,1,0,0
"I2_d10_@2,12",4,0,1,1,1,0,0
"I2_d10_@2,12",5,0,1,1,1,0,0
"I2_d10_@2,12",6,0,1,1,1,0,0
"I2_d10_@2,12",7,0,1,1,1,0,0
"I2_d10_@2,12",8,0,1,1,1,0,0
"I2_d10_@2,12",9,0,1,1,1,0,0
"I2_d10_@2,12",10,0,1,1,1,1,0
"I2_d10_@2,12",11,0,1,0,1,1,1
"I2_d10_@2,12",12,0,1,1,1,1,1
"I2_d10_@2,12",13,0,1,1,1,1,1
"I2_d10_@2,12",14,0,1,1,1,1,1
"I2_d10_@2,12",15,0,1,1,1,1,1
"I2_d10_@2,12",16,0,1,1,1,1,1
"I2_d10_@2,12",17,0,1,1,1,1,1
"I2_d10_@2,12",18,0,1,1,1,1,1
"I2_d10_@2,12",19,0,1,1,1,1,1
"I2_d10_@2,12",20,0,1,1,1,1,1
"I2_d10_@2,12",21,0,1,1,1,1,1
"I2_d10_@2,12",22,0,1,0,1,1,1
"I2_d10_@2,12",23,0,1,0,1,1,1
"I2_d10_@2,12",24,0,1,0,1,1,1
"I2_d10_@2,12",25,0,1,0,1,1,1
"I2_d10_@2,12",26,0,1,0,1,1,1
"I2_d10_@2,12",27,0,1,0,1,1,1
"I2_d10_@2,12",28,0,1,0,1,1,1
"I2_d10_@2,12",29,0,1,0,1,1,1
"I2_d10_@2,12",30,0,1,0,1,1,1
"I2_d10_@2,12",31,0,1,0,1,1,1
"I2_d10_@2,12",32,0,1,0,1,1,1
"I2_d10_@2,12",33,0,1,0,1,1,1
"I2_d10_@2,12",34,0,1,0,1,1,1
"I2_d10_@2,12",35,0,1,0,1,1,1
"I2_d10_@2,12",36,0,1,0,1,1,1
"I2_d10_@2,12",37,0,1,0,1,1,1
"I2_d10_@2,12",38,0,1,0,1,1,1
"I2_d10_@2,12",39,0,1,0,1,1,1
"I2_d10_@2,12",40,0,1,0,1,1,1
"I2_d10_@2,12",41,0,1,0,1,1,1
"I2_d10_@2,12",42,0,1,0,1,1,1
"I2_d10_@2,12",43,0,1,0,1,1,1
"I2_d10_@2,12",44,0,1,0,1,1,1
"I2_d10_@2,12",45,0,1,0,1,1,1
"I2_d10_@2,12",46,0,1,0,1,1,1
"I2_d10_@2,12",47,0,1,0,1,1,1
"I2_d10_@2,12",48,0,1,0,1,1,1
"I2_d10_@2,12",49,0,1,0,1,1,1
"I2_d10_@2,12",50,0,1,0,1,1,1
"I2_d10_@2,12",51,0,1,0,1,1,1
"I2_d10_@2,12",52,0,1,0,1,1,1
"I2_d10_@2,12",53,0,1,0,1,1,1
"I2_d10_@2,12",54,0,1,0,1,1,1
"I2_d10_@2,12",55,0,1,0,1,1,1
"I2_d10_@2,12",56,0,1,0,1,1,1
"I2_d10_@2,12",57,0,1,0,1,1,1
"I2_d10_@2,12",58,0,1,0,1,1,1
"I2_d10_@2,12",59,0,1,0,1,1,1
"I2_d10_@2,12",60,0,1,0,1,1,1
"I2_d10_@2,12",61,0,1,0,1,1,1
"I2_d10_@2,12",62,0,1,0,1,1,1
"I2_d10_@2,12",63,0,1,0,1,1,1
"I2_d10_@2,12",64,0,1,0,1,1,1
"I2_d10_@2,12",65,0,1,0,1,1,1
"I2_d10_@2,12",66,0,1,0,1,1,1
"I2_d10_@2,12",67,0,1,0,1,1,1
"I2_d10_@2,12",68,0,1,0,1,1,1
"I2_d10_@2,12",69,0,1,0,1,1,1
"I2_d10_@2,12",70,0,1,0,1,1,1
"I2_d10_@2,12",71,0,1,0,1,1,1
"I2_d10_@2,12",72,0,1,0,1,1,1
"I2_d10_@2,12",73,0,1,0,1,1,1
"I2_d10_@2,12",74,0,1,0,1,1,1
"I2_d10_@2,12",75,0,1,0,1,1,1
"I2_d10_@2,12",76,0,1,0,1,1,1
"I2_d10_@2,12",77,0,1,0,1,1,1
"I2_d10_@2,12",78,0,1,0,1,1,1
"I2_d10_@2,12",79,0,1,0,1,1,1
"I2_d10_@2,12",80,0,1,0,1,1,1
"I2_d10_@2,12",81,0,1,0,1,1,1
"I2_d10_@2,12",82,0,1,0,1,1,1
"I2_d10_@2,12",83,0,1,0,1,1,1
"I2_d10_@2,12",84,0,1,0,1,1,1
"I2_d10_@2,12",85,0,1,0,1,1,1
"I2_d10_@2,12",86,0,1,0,1,1,1
"I2_d10_@2,12",87,0,1,0,1,1,1
"I2_d10_@2,12",88,0,1,0,1,1,1
"I2_d10_@2,12",89,0,1,0,1,1,1
"I2_d10_@2,12",90,0,1,0,1,1,1
"I2_d10_@2,12",91,0,1,0,1,1,1
"I2_d10_@2,12",92,0,1,0,1,1,1
"I2_d10_@2,12",93,0,1,0,1,1,1
"I2_d10_@2,12",94,0,1,0,1,1,1
"I2_d10_@2,12",95,0,1,0,1,1,1
"I2_d10_@2,12",96,0,1,0,1,1,1
"I2_d10_@2,12",97,0,1,0,1,1,1
"I2_d10_@2,12",98,0,1,0,1,1,1
"I2_d10_@2,12",99,0,1,0,1,1,1
"I2_d10_@2,12",100,0,1,0,1,1,1
"I2_d10_@2,12",101,0,1,0,1,1,1
"I2_d10_@2,12",102,0,1,0,1,1,1
"I2_d10_@2,12",103,0,1,0,1,1,1
"I2_d10_@2,12",104,0,1,0,1,1,1
"I2_d10_@2,12",105,0,1,0,1,1,1
"I2_d10_@2,12",106,0,1,0,1,1,1
"I2_d10_@2,12",107,0,1,0,1,1,1
"I2_d10_@2,12",108,0,1,0,1,1,1
"I2_d10_@2,12",109,0,1,0,1,1,1
"I2_d10_@2,12",110,0,1,0,1,1,1
"I2_d10_@2,12",111,0,1,0,1,1,1
"I2_d10_@2,12",112,0,1,0,1,1,1
"I2_d10_@2,12",113,0,1,0,1,1,1
"I2_d10_@2,12",114,0,1,0,1,1,1
"I2_d10_@2,12",115,0,1,0,1,1,1
"I2_d10_@2,12",116,0,1,0,1,1,1
"I2_d10_@2,12",117,0,1,0,1,1,1
"I2_d10_@2,12",118,0,1,0,1,1,1
"I2_d10_@2,12",119,0,1,0,1,1,1
"I2_d10_@2,12",120,0,1,0,1,1,1
"I2_d11_@2,13",0,0,1,0,1,0,0
"I2_d11_@2,13",1,0,1,0,1,0,0
"I2_d11_@2,13",2,0,1,1,1,0,0
"I2_d11_@2,13",3,0,1,1,1,0,0
"I2_d11_@2,13",4,0,1,1,1,0,0
"I2_d11_@2,13",5,0,1,1,1,0,0
"I2_d11_@2,13",6,0,1,1,1,0,0
"I2_d11_@2,13",7,0,1,1,1,0,0
"I2_d11_@2,13",8,0,1,1,1,0,0
"I2_d11_@2,13",9,0,1,1,1,0,0
"I2_d11_@2,13",10,0,1,1,1,1,0
"I2_d11_@2,13",11,0,1,0,1,1,1
"I2_d11_@2,13",12,0,1,0,1,1,1
"I2_d11_@2,13",13,0,1,1,1,1,1
"I2_d11_@2,13",14,0,1,1,1,1,1
"I2_d11_@2,13",15,0,1,1,1,1,1
"I2_d11_@2,13",16,0,1,1,1,1,1
"I2_d11_@2,13",17,0,1,1,1,1,1
"I2_d11_@2,13",18,0,1,1,1,1,1
"I2_d11_@2,13",19,0,1,1,1,1,1
"I2_d11_@2,13",20,0,1,1,1,1,1
"I2_d11_@2,13",21,0,1,1,1,1,1
"I2_d11_@2,13",22,0,1,0,1,1,1
"I2_d11_@2,13",23,0,1,0,1,1,1
"I2_d11_@2,13",24,0,1,0,1,1,1
"I2_d11_@2,13",25,0,1,0,1,1,1
"I2_d11_@2,13",26,0,1,0,1,1,1
"I2_d11_@2,13",27,0,1,0,1,1,1
"I2_d11_@2,13",28,0,1,0,1,1,1
"I2_d11_@2,13",29,0,1,0,1,1,1
"I2_d11_@2,13",30,0,1,0,1,1,1
"I2_d11_@2,13",31,0,1,0,1,1,1
"I2_d11_@2,13",32,0,1,0,1,1,1
"I2_d11_@2,13",33,0,1,0,1,1,1
"I2_d11_@2,13",34,0,1,0,1,1,1
"I2_d11_@2,13",35,0,1,0,1,1,1
"I2_d11_@2,13",36,0,1,0,1,1,1
"I2_d11_@2,13",37,0,1,0,1,1,1
"I2_d11_@2,13",38,0,1,0,1,1,1
"I2_d11_@2,13",39,0,1,0,1,1,1
"I2_d11_@2,13",40,0,1,0,1,1,1
"I2_d11_@2,13",41,0,1,0,1,1,1
"I2_d11_@2,13",42,0,1,0,1,1,1
"I2_d11_@2,13",43,0,1,0,1,1,1
"I2_d11_@2,13",44,0,1,0,1,1,1
"I2_d11_@2,13",45,0,1,0,1,1,1
"I2_d11_@2,13",46,0,1,0,1,1,1
"I2_d11_@2,13",47,0,1,0,1,1,1
"I2_d11_@2,13",48,0,1,0,1,1,1
"I2_d11_@2,13",49,0,1,0,1,1,1
"I2_d11_@2,13",50,0,1,0,1,1,1
"I2_d11_@2,13",51,0,1,0,1,1,1
"I2_d11_@2,13",52,0,1,0,1,1,1
"I2_d11_@2,13",53,0,1,0,1,1,1
"I2_d11_@2,13",54,0,1,0,1,1,1
"I2_d11_@2,13",55,0,1,0,1,1,1
"I2_d11_@2,13",56,0,1,0,1,1,1
"I2_d11_@2,13",57,0,1,0,1,1,1
"I2_d11_@2,13",58,0,1,0,1,1,1
"I2_d11_@2,13",59,0,1,0,1,1,1
"I2_d11_@2,13",60,0,1,0,1,1,1
"I2_d11_@2,13",61,0,1,0,1,1,1
"I2_d11_@2,13",62,0,1,0,1,1,1
"I2_d11_@2,13",63,0,1,0,1,1,1
"I2_d11_@2,13",64,0,1,0,1,1,1
"I2_d11_@2,13",65,0,1,0,1,1,1
"I2_d11_@2,13",66,0,1,0,1,1,1
"I2_d11_@2,13",67,0,1,0,1,1,1
"I2_d11_@2,13",68,0,1,0,1,1,1
"I2_d11_@2,13",69,0,1,0,1,1,1
"I2_d11_@2,13",70,0,1,0,1,1,1
"I2_d11_@2,13",71,0,1,0,1,1,1
"I2_d11_@2,13",72,0,1,0,1,1,1
"I2_d11_@2,13",73,0,1,0,1,1,1
"I2_d11_@2,13",74,0,1,0,1,1,1
"I2_d11_@2,13",75,0,1,0,1,1,1
"I2_d11_@2,13",76,0,1,0,1,1,1
"I2_d11_@2,13",77,0,1,0,1,1,1
"I2_d11_@2,13",78,0,1,0,1,1,1
"I2_d11_@2,13",79,0,1,0,1,1,1
"I2_d11_@2,13",80,0,1,0,1,1,1
"I2_d11_@2,13",81,0,1,0,1,1,1
"I2_d11_@2,13",82,0,1,0,1,1,1
"I2_d11_@2,13",83,0,1,0,1,1,1
"I2_d11_@2,13",84,0,1,0,1,1,1
"I2_d11_@2,13",85,0,1,0,1,1,1
"I2_d11_@2,13",86,0,1,0,1,1,1
"I2_d11_@2,13",87,0,1,0,1,1,1
"I2_d11_@2,13",88,0,1,0,1,1,1
"I2_d11_@2,13",89,0,1,0,1,1,1
"I2_d11_@2,13",90,0,1,0,1,1,1
"I2_d11_@2,13",91,0,1,0,1,1,1
"I2_d11_@2,13",92,0,1,0,1,1,1
"I2_d11_@2,13",93,0,1,0,1,1,1
"I2_d11_@2,13",94,0,1,0,1,1,1
"I2_d11_@2,13",95,0,1,0,1,1,1
"I2_d11_@2,13",96,0,1,0,1,1,1
"I2_d11_@2,13",97,0,1,0,1,1,1
"I2_d11_@2,13",98,0,1,0,1,1,1
"I2_d11_@2,13",99,0,1,0,1,1,1
"I2_d11_@2,13",100,0,1,0,1,1,1
"I2_d11_@2,13",101,0,1,0,1,1,1
"I2_d11_@2,13",102,0,1,0,1,1,1
"I2_d11_@2,13",103,0,1,0,1,1,1
"I2_d11_@2,13",104,0,1,0,1,1,1
"I2_d11_@2,13",105,0,1,0,1,1,1
"I2_d11_@2,13",106,0,1,0,1,1,1
"I2_d11_@2,13",107,0,1,0,1,1,1
"I2_d11_@2,13",108,0,1,0,1,1,1
"I2_d11_@2,13",109,0,1,0,1,1,1
"I2_d11_@2,13",110,0,1,0,1,1,1
"I2_d11_@2,13",111,0,1,0,1,1,1
"I2_d11_@2,13",112,0,1,0,1,1,1
"I2_d11_@2,13",113,0,1,0,1,1,1
"I2_d11_@2,13",114,0,1,0,1,1,1
"I2_d11_@2,13",115,0,1,0,1,1,1
"I2_d11_@2,13",116,0,1,0,1,1,1
"I2_d11_@2,13",117,0,1,0,1,1,1
"I2_d11_@2,13",118,0,1,0,1,1,1
"I2_d11_@2,13",119,0,1,0,1,1,1
"I2_d11_@2,13",120,0,1,0,1,1,1
"I2_d12_@2,14",0,0,1,0,1,0,0
"I2_d12_@2,14",1,0,1,0,1,0,0
"I2_d12_@2,14",2,0,1,1,1,0,0
"I2_d12_@2,14",3,0,1,1,1,0,0
"I2_d12_@2,14",4,0,1,1,1,0,0
"I2_d12_@2,14",5,0,1,1,1,0,0
"I2_d12_@2,14",6,0,1,1,1,0,0
"I2_d12_@2,14",7,0,1,1,1,0,0
"I2_d12_@2,14",8,0,1,1,1,0,0
"I2_d12_@2,14",9,0,1,1,1,0,0
"I2_d12_@2,14",10,0,1,1,1,1,0
"I2_d12_@2,14",11,0,1,0,1,1,1
"I2_d12_@2,14",12,0,1,0,1,1,1
"I2_d12_@2,14",13,0,1,0,1,1,1
"I2_d12_@2,14",14,0,1,1,1,1,1
"I2_d12_@2,14",15,0,1,1,1,1,1
"I2_d12_@2,14",16,0,1,1,1,1,1
"I2_d12_@2,14",17,0,1,1,1,1,1
"I2_d12_@2,14",18,0,1,1,1,1,1
"I2_d12_@2,14",19,0,1,1,1,1,1
"I2_d12_@2,14",20,0,1,1,1,1,1
"I2_d12_@2,14",21,0,1,1,1,1,1
"I2_d12_@2,14",22,0,1,0,1,1,1
"I2_d12_@2,14",23,0,1,0,1,1,1
"I2_d12_@2,14",24,0,1,0,1,1,1
"I2_d12_@2,14",25,0,1,0,1,1,1
"I2_d12_@2,14",26,0,1,0,1,1,1
"I2_d12_@2,14",27,0,1,0,1,1,1
"I2_d12_@2,14",28,0,1,0,1,1,1
"I2_d12_@2,14",29,0,1,0,1,1,1
"I2_d12_@2,14",30,0,1,0,1,1,1
"I2_d12_@2,14",31,0,1,0,1,1,1
"I2_d12_@2,14",32,0,1,0,1,1,1
"I2_d12_@2,14",33,0,1,0,1,1,1
"I2_d12_@2,14",34,0,1,0,1,1,1
"I2_d12_@2,14",35,0,1,0,1,1,1
"I2_d12_@2,14",36,0,1,0,1,1,1
"I2_d12_@2,14",37,0,1,0,1,1,1
"I2_d12_@2,14",38,0,1,0,1,1,1
"I2_d12_@2,14",39,0,1,0,1,1,1
"I2_d12_@2,14",40,0,1,0,1,1,1
"I2_d12_@2,14",41,0,1,0,1,1,1
"I2_d12_@2,14",42,0,1,0,1,1,1
"I2_d12_@2,14",43,0,1,0,1,1,1
"I2_d12_@2,14",44,0,1,0,1,1,1
"I2_d12_@2,14",45,0,1,0,1,1,1
"I2_d12_@2,14",46,0,1,0,1,1,1
"I2_d12_@2,14",47,0,1,0,1,1,1
"I2_d12_@2,14",48,0,1,0,1,1,1
"I2_d12_@2,14",49,0,1,0,1,1,1
"I2_d12_@2,14",50,0,1,0,1,1,1
"I2_d12_@2,14",51,0,1,0,1,1,1
"I2_d12_@2,14",52,0,1,0,1,1,1
"I2_d12_@2,14",53,0,1,0,1,1,1
"I2_d12_@2,14",54,0,1,0,1,1,1
