instance,cell_type,x_um,y_um
VIA_M1M2_PR_1006,VIA_M1M2_PR,133.63,86.19
VIA_M1M2_PR_1007,VIA_M1M2_PR,176.41,86.19
VIA_M1M2_PR_1008,VIA_M1M2_PR,117.53,86.53
VIA_M1M2_PR_1009,VIA_M1M2_PR,117.99000000000001,86.53
VIA_M1M2_PR_1010,VIA_M1M2_PR,174.57,86.53
VIA_M1M2_PR_1011,VIA_M1M2_PR,114.31,87.55
VIA_M1M2_PR_1012,VIA_M1M2_PR,121.67,87.55
VIA_M1M2_PR_1013,VIA_M1M2_PR,172.27,87.55
VIA_M1M2_PR_1014,VIA_M1M2_PR,117.53,87.89
VIA_M1M2_PR_1015,VIA_M1M2_PR,117.99000000000001,87.89
VIA_M1M2_PR_1016,VIA_M1M2_PR,169.97,87.89
VIA_M1M2_PR_1017,VIA_M1M2_PR,113.39,88.23
VIA_M1M2_PR_1018,VIA_M1M2_PR,118.45,88.23
VIA_M1M2_PR_1019,VIA_M1M2_PR,118.91,88.23
VIA_M1M2_PR_1020,VIA_M1M2_PR,121.67,88.23
VIA_M1M2_PR_1021,VIA_M1M2_PR,123.05,88.23
VIA_M1M2_PR_1022,VIA_M1M2_PR,170.89000000000001,88.23
VIA_M1M2_PR_1023,VIA_M1M2_PR,172.73,88.23
VIA_M1M2_PR_1024,VIA_M1M2_PR,175.03,88.23
VIA_M1M2_PR_1025,VIA_M1M2_PR,176.41,88.23
VIA_M1M2_PR_1026,VIA_M1M2_PR,113.85000000000001,88.57000000000001
VIA_M1M2_PR_1027,VIA_M1M2_PR,121.21000000000001,88.57000000000001
VIA_M1M2_PR_1028,VIA_M1M2_PR,167.21,88.57000000000001
VIA_M1M2_PR_1029,VIA_M1M2_PR,173.65,88.57000000000001
VIA_M1M2_PR_1030,VIA_M1M2_PR,111.09,88.91
VIA_M1M2_PR_1031,VIA_M1M2_PR,169.97,88.91
VIA_M1M2_PR_1032,VIA_M1M2_PR,117.99000000000001,89.25
VIA_M1M2_PR_1033,VIA_M1M2_PR,178.71,89.25
VIA_M1M2_PR_1034,VIA_M1M2_PR,170.89000000000001,90.27
VIA_M1M2_PR_1035,VIA_M1M2_PR,181.47,90.27
VIA_M1M2_PR_1036,VIA_M1M2_PR,111.55,90.61
VIA_M1M2_PR_1037,VIA_M1M2_PR,170.43,90.61
VIA_M1M2_PR_1038,VIA_M1M2_PR,179.17000000000002,90.61
VIA_M1M2_PR_1039,VIA_M1M2_PR,113.39,90.95
VIA_M1M2_PR_1040,VIA_M1M2_PR,170.89000000000001,90.95
VIA_M1M2_PR_1041,VIA_M1M2_PR,175.03,90.95
VIA_M1M2_PR_1042,VIA_M1M2_PR,110.63,91.29
VIA_M1M2_PR_1043,VIA_M1M2_PR,111.55,91.29
VIA_M1M2_PR_1044,VIA_M1M2_PR,112.01,91.29
VIA_M1M2_PR_1045,VIA_M1M2_PR,114.31,91.29
VIA_M1M2_PR_1046,VIA_M1M2_PR,118.45,91.29
VIA_M1M2_PR_1047,VIA_M1M2_PR,125.81,91.29
VIA_M1M2_PR_1048,VIA_M1M2_PR,167.67000000000002,91.29
VIA_M1M2_PR_1049,VIA_M1M2_PR,169.05,91.29
VIA_M1M2_PR_1050,VIA_M1M2_PR,173.19,91.29
VIA_M1M2_PR_1051,VIA_M1M2_PR,174.57,91.29
VIA_M1M2_PR_1052,VIA_M1M2_PR,176.41,91.29
VIA_M1M2_PR_1053,VIA_M1M2_PR,177.79,91.29
VIA_M1M2_PR_1054,VIA_M1M2_PR,178.71,91.29
VIA_M1M2_PR_1055,VIA_M1M2_PR,179.17000000000002,91.29
VIA_M1M2_PR_1056,VIA_M1M2_PR,182.85,91.29
VIA_M1M2_PR_1057,VIA_M1M2_PR,113.39,91.63
VIA_M1M2_PR_1058,VIA_M1M2_PR,167.21,91.63
VIA_M1M2_PR_1059,VIA_M1M2_PR,124.43,91.97
VIA_M1M2_PR_1060,VIA_M1M2_PR,172.73,91.97
VIA_M1M2_PR_1061,VIA_M1M2_PR,176.41,91.97
VIA_M1M2_PR_1062,VIA_M1M2_PR,178.71,91.97
VIA_M1M2_PR_1063,VIA_M1M2_PR,83.95,92.99
VIA_M1M2_PR_1064,VIA_M1M2_PR,114.77,92.99
VIA_M1M2_PR_1065,VIA_M1M2_PR,122.13,92.99
VIA_M1M2_PR_1066,VIA_M1M2_PR,173.19,92.99
VIA_M1M2_PR_1067,VIA_M1M2_PR,177.79,92.99
VIA_M1M2_PR_1068,VIA_M1M2_PR,37.03,93.33
VIA_M1M2_PR_1069,VIA_M1M2_PR,113.85000000000001,93.33
VIA_M1M2_PR_1070,VIA_M1M2_PR,120.29,93.33
VIA_M1M2_PR_1071,VIA_M1M2_PR,134.09,93.33
VIA_M1M2_PR_1072,VIA_M1M2_PR,182.85,93.33
VIA_M1M2_PR_1073,VIA_M1M2_PR,32.89,93.67
VIA_M1M2_PR_1074,VIA_M1M2_PR,111.09,93.67
VIA_M1M2_PR_1075,VIA_M1M2_PR,166.29,93.67
VIA_M1M2_PR_1076,VIA_M1M2_PR,167.21,93.67
VIA_M1M2_PR_1077,VIA_M1M2_PR,170.43,93.67
VIA_M1M2_PR_1078,VIA_M1M2_PR,172.73,93.67
VIA_M1M2_PR_1079,VIA_M1M2_PR,31.970000000000002,94.01
VIA_M1M2_PR_1080,VIA_M1M2_PR,40.25,94.01
VIA_M1M2_PR_1081,VIA_M1M2_PR,81.19,94.01
VIA_M1M2_PR_1082,VIA_M1M2_PR,82.57000000000001,94.01
VIA_M1M2_PR_1083,VIA_M1M2_PR,88.55,94.01
VIA_M1M2_PR_1084,VIA_M1M2_PR,111.55,94.01
VIA_M1M2_PR_1085,VIA_M1M2_PR,122.59,94.01
VIA_M1M2_PR_1086,VIA_M1M2_PR,123.51,94.01
VIA_M1M2_PR_1087,VIA_M1M2_PR,167.67000000000002,94.01
VIA_M1M2_PR_1088,VIA_M1M2_PR,169.51,94.01
VIA_M1M2_PR_1089,VIA_M1M2_PR,170.89000000000001,94.01
VIA_M1M2_PR_1090,VIA_M1M2_PR,28.75,94.35000000000001
VIA_M1M2_PR_1091,VIA_M1M2_PR,169.97,94.35000000000001
VIA_M1M2_PR_1092,VIA_M1M2_PR,178.25,94.35000000000001
VIA_M1M2_PR_1093,VIA_M1M2_PR,179.17000000000002,94.35000000000001
VIA_M1M2_PR_1094,VIA_M1M2_PR,33.35,94.69
VIA_M1M2_PR_1095,VIA_M1M2_PR,79.35000000000001,94.69
VIA_M1M2_PR_1096,VIA_M1M2_PR,80.27,94.69
VIA_M1M2_PR_1097,VIA_M1M2_PR,115.23,94.69
VIA_M1M2_PR_1098,VIA_M1M2_PR,123.05,94.69
VIA_M1M2_PR_1099,VIA_M1M2_PR,172.27,94.69
VIA_M1M2_PR_1100,VIA_M1M2_PR,28.29,95.71000000000001
VIA_M1M2_PR_1101,VIA_M1M2_PR,40.25,95.71000000000001
VIA_M1M2_PR_1102,VIA_M1M2_PR,135.01,95.71000000000001
VIA_M1M2_PR_1103,VIA_M1M2_PR,169.51,95.71000000000001
VIA_M1M2_PR_1104,VIA_M1M2_PR,172.27,95.71000000000001
VIA_M1M2_PR_1105,VIA_M1M2_PR,178.71,95.71000000000001
VIA_M1M2_PR_1106,VIA_M1M2_PR,33.35,96.05
VIA_M1M2_PR_1107,VIA_M1M2_PR,82.57000000000001,96.05
VIA_M1M2_PR_1108,VIA_M1M2_PR,113.39,96.05
VIA_M1M2_PR_1109,VIA_M1M2_PR,79.35000000000001,96.39
VIA_M1M2_PR_1110,VIA_M1M2_PR,106.95,96.39
VIA_M1M2_PR_1111,VIA_M1M2_PR,115.23,96.39
VIA_M1M2_PR_1112,VIA_M1M2_PR,124.89,96.39
VIA_M1M2_PR_1113,VIA_M1M2_PR,141.45000000000002,96.39
VIA_M1M2_PR_1114,VIA_M1M2_PR,175.03,96.39
VIA_M1M2_PR_1115,VIA_M1M2_PR,27.830000000000002,96.73
VIA_M1M2_PR_1116,VIA_M1M2_PR,31.970000000000002,96.73
VIA_M1M2_PR_1117,VIA_M1M2_PR,32.89,96.73
VIA_M1M2_PR_1118,VIA_M1M2_PR,33.35,96.73
VIA_M1M2_PR_1119,VIA_M1M2_PR,38.87,96.73
VIA_M1M2_PR_1120,VIA_M1M2_PR,39.79,96.73
VIA_M1M2_PR_1121,VIA_M1M2_PR,79.81,96.73
VIA_M1M2_PR_1122,VIA_M1M2_PR,80.27,96.73
VIA_M1M2_PR_1123,VIA_M1M2_PR,114.31,96.73
VIA_M1M2_PR_1124,VIA_M1M2_PR,166.29,96.73
VIA_M1M2_PR_1125,VIA_M1M2_PR,169.51,96.73
VIA_M1M2_PR_1126,VIA_M1M2_PR,170.43,96.73
VIA_M1M2_PR_1127,VIA_M1M2_PR,173.65,96.73
VIA_M1M2_PR_1128,VIA_M1M2_PR,174.11,96.73
VIA_M1M2_PR_1129,VIA_M1M2_PR,177.33,96.73
VIA_M1M2_PR_1130,VIA_M1M2_PR,178.25,96.73
VIA_M1M2_PR_1131,VIA_M1M2_PR,26.91,97.07000000000001
VIA_M1M2_PR_1132,VIA_M1M2_PR,30.13,97.07000000000001
VIA_M1M2_PR_1133,VIA_M1M2_PR,76.13,97.07000000000001
VIA_M1M2_PR_1134,VIA_M1M2_PR,82.11,97.07000000000001
VIA_M1M2_PR_1135,VIA_M1M2_PR,120.29,97.07000000000001
VIA_M1M2_PR_1136,VIA_M1M2_PR,124.43,97.07000000000001
VIA_M1M2_PR_1137,VIA_M1M2_PR,127.19,97.07000000000001
VIA_M1M2_PR_1138,VIA_M1M2_PR,168.13,97.07000000000001
VIA_M1M2_PR_1139,VIA_M1M2_PR,169.97,97.07000000000001
VIA_M1M2_PR_1140,VIA_M1M2_PR,179.17000000000002,97.07000000000001
VIA_M1M2_PR_1141,VIA_M1M2_PR,32.89,97.41
VIA_M1M2_PR_1142,VIA_M1M2_PR,34.27,97.41
VIA_M1M2_PR_1143,VIA_M1M2_PR,77.51,97.41
VIA_M1M2_PR_1144,VIA_M1M2_PR,79.81,97.41
VIA_M1M2_PR_1145,VIA_M1M2_PR,92.69,97.41
VIA_M1M2_PR_1146,VIA_M1M2_PR,110.63,97.41
VIA_M1M2_PR_1147,VIA_M1M2_PR,111.55,97.41
VIA_M1M2_PR_1148,VIA_M1M2_PR,112.93,97.41
VIA_M1M2_PR_1149,VIA_M1M2_PR,114.77,97.41
VIA_M1M2_PR_1150,VIA_M1M2_PR,122.13,97.41
VIA_M1M2_PR_1151,VIA_M1M2_PR,24.61,98.43
VIA_M1M2_PR_1152,VIA_M1M2_PR,26.91,98.43
VIA_M1M2_PR_1153,VIA_M1M2_PR,34.27,98.43
VIA_M1M2_PR_1154,VIA_M1M2_PR,58.65,98.43
VIA_M1M2_PR_1155,VIA_M1M2_PR,109.71000000000001,98.43
VIA_M1M2_PR_1156,VIA_M1M2_PR,110.63,98.43
VIA_M1M2_PR_1157,VIA_M1M2_PR,112.01,98.43
VIA_M1M2_PR_1158,VIA_M1M2_PR,114.31,98.43
VIA_M1M2_PR_1159,VIA_M1M2_PR,118.45,98.43
VIA_M1M2_PR_1160,VIA_M1M2_PR,123.97,98.43
VIA_M1M2_PR_1161,VIA_M1M2_PR,172.73,98.43
VIA_M1M2_PR_1162,VIA_M1M2_PR,177.33,98.43
VIA_M1M2_PR_1163,VIA_M1M2_PR,28.75,98.77
VIA_M1M2_PR_1164,VIA_M1M2_PR,37.03,98.77
VIA_M1M2_PR_1165,VIA_M1M2_PR,38.87,98.77
VIA_M1M2_PR_1166,VIA_M1M2_PR,88.55,98.77
VIA_M1M2_PR_1167,VIA_M1M2_PR,92.69,98.77
VIA_M1M2_PR_1168,VIA_M1M2_PR,110.17,98.77
VIA_M1M2_PR_1169,VIA_M1M2_PR,123.51,98.77
VIA_M1M2_PR_1170,VIA_M1M2_PR,127.19,98.77
VIA_M1M2_PR_1171,VIA_M1M2_PR,141.91,98.77
VIA_M1M2_PR_1172,VIA_M1M2_PR,25.07,99.11
VIA_M1M2_PR_1173,VIA_M1M2_PR,39.79,99.11
VIA_M1M2_PR_1174,VIA_M1M2_PR,76.13,99.11
VIA_M1M2_PR_1175,VIA_M1M2_PR,80.73,99.11
VIA_M1M2_PR_1176,VIA_M1M2_PR,81.65,99.11
VIA_M1M2_PR_1177,VIA_M1M2_PR,110.63,99.11
VIA_M1M2_PR_1178,VIA_M1M2_PR,112.93,99.11
VIA_M1M2_PR_1179,VIA_M1M2_PR,114.31,99.11
VIA_M1M2_PR_1180,VIA_M1M2_PR,168.13,99.11
VIA_M1M2_PR_1181,VIA_M1M2_PR,173.65,99.11
VIA_M1M2_PR_1182,VIA_M1M2_PR,178.25,99.11
VIA_M1M2_PR_1183,VIA_M1M2_PR,33.35,99.45
VIA_M1M2_PR_1184,VIA_M1M2_PR,34.27,99.45
VIA_M1M2_PR_1185,VIA_M1M2_PR,71.53,99.45
VIA_M1M2_PR_1186,VIA_M1M2_PR,78.89,99.45
VIA_M1M2_PR_1187,VIA_M1M2_PR,81.19,99.45
VIA_M1M2_PR_1188,VIA_M1M2_PR,124.43,99.45
VIA_M1M2_PR_1189,VIA_M1M2_PR,171.81,99.45
VIA_M1M2_PR_1190,VIA_M1M2_PR,175.03,99.45
VIA_M1M2_PR_1191,VIA_M1M2_PR,28.75,99.79
VIA_M1M2_PR_1192,VIA_M1M2_PR,77.97,99.79
VIA_M1M2_PR_1193,VIA_M1M2_PR,28.29,100.13
VIA_M1M2_PR_1194,VIA_M1M2_PR,89.01,100.13
VIA_M1M2_PR_1195,VIA_M1M2_PR,122.13,100.13
VIA_M1M2_PR_1196,VIA_M1M2_PR,170.43,100.13
VIA_M1M2_PR_1197,VIA_M1M2_PR,78.89,101.15
VIA_M1M2_PR_1198,VIA_M1M2_PR,79.81,101.15
VIA_M1M2_PR_1199,VIA_M1M2_PR,82.11,101.15
VIA_M1M2_PR_1200,VIA_M1M2_PR,110.63,101.15
VIA_M1M2_PR_1201,VIA_M1M2_PR,117.99000000000001,101.15
VIA_M1M2_PR_1202,VIA_M1M2_PR,24.61,101.49000000000001
VIA_M1M2_PR_1203,VIA_M1M2_PR,28.75,101.49000000000001
VIA_M1M2_PR_1204,VIA_M1M2_PR,38.87,101.49000000000001
VIA_M1M2_PR_1205,VIA_M1M2_PR,81.65,101.49000000000001
VIA_M1M2_PR_1206,VIA_M1M2_PR,84.87,101.49000000000001
VIA_M1M2_PR_1207,VIA_M1M2_PR,107.87,101.49000000000001
VIA_M1M2_PR_1208,VIA_M1M2_PR,122.13,101.49000000000001
VIA_M1M2_PR_1209,VIA_M1M2_PR,135.47,101.49000000000001
VIA_M1M2_PR_1210,VIA_M1M2_PR,25.07,101.83
VIA_M1M2_PR_1211,VIA_M1M2_PR,79.35000000000001,101.83
VIA_M1M2_PR_1212,VIA_M1M2_PR,83.95,101.83
VIA_M1M2_PR_1213,VIA_M1M2_PR,112.47,101.83
VIA_M1M2_PR_1214,VIA_M1M2_PR,117.07000000000001,101.83
VIA_M1M2_PR_1215,VIA_M1M2_PR,123.97,101.83
VIA_M1M2_PR_1216,VIA_M1M2_PR,171.81,101.83
VIA_M1M2_PR_1217,VIA_M1M2_PR,29.21,102.17
VIA_M1M2_PR_1218,VIA_M1M2_PR,30.59,102.17
VIA_M1M2_PR_1219,VIA_M1M2_PR,31.51,102.17
VIA_M1M2_PR_1220,VIA_M1M2_PR,32.43,102.17
VIA_M1M2_PR_1221,VIA_M1M2_PR,34.27,102.17
VIA_M1M2_PR_1222,VIA_M1M2_PR,36.57,102.17
VIA_M1M2_PR_1223,VIA_M1M2_PR,83.49,102.17
VIA_M1M2_PR_1224,VIA_M1M2_PR,89.01,102.17
VIA_M1M2_PR_1225,VIA_M1M2_PR,114.77,102.17
VIA_M1M2_PR_1226,VIA_M1M2_PR,119.37,102.17
VIA_M1M2_PR_1227,VIA_M1M2_PR,121.67,102.17
VIA_M1M2_PR_1228,VIA_M1M2_PR,123.05,102.17
VIA_M1M2_PR_1229,VIA_M1M2_PR,32.89,102.51
VIA_M1M2_PR_1230,VIA_M1M2_PR,41.17,102.51
VIA_M1M2_PR_1231,VIA_M1M2_PR,80.73,102.51
VIA_M1M2_PR_1232,VIA_M1M2_PR,175.03,102.51
VIA_M1M2_PR_1233,VIA_M1M2_PR,28.29,102.85000000000001
VIA_M1M2_PR_1234,VIA_M1M2_PR,28.75,102.85000000000001
VIA_M1M2_PR_1235,VIA_M1M2_PR,34.27,102.85000000000001
VIA_M1M2_PR_1236,VIA_M1M2_PR,84.41,102.85000000000001
VIA_M1M2_PR_1237,VIA_M1M2_PR,92.69,102.85000000000001
VIA_M1M2_PR_1238,VIA_M1M2_PR,115.23,102.85000000000001
VIA_M1M2_PR_1239,VIA_M1M2_PR,118.91,102.85000000000001
VIA_M1M2_PR_1240,VIA_M1M2_PR,121.67,102.85000000000001
VIA_M1M2_PR_1241,VIA_M1M2_PR,135.93,102.85000000000001
VIA_M1M2_PR_1242,VIA_M1M2_PR,33.81,103.87
VIA_M1M2_PR_1243,VIA_M1M2_PR,78.89,103.87
VIA_M1M2_PR_1244,VIA_M1M2_PR,112.01,103.87
VIA_M1M2_PR_1245,VIA_M1M2_PR,115.69,103.87
VIA_M1M2_PR_1246,VIA_M1M2_PR,118.91,103.87
VIA_M1M2_PR_1247,VIA_M1M2_PR,131.33,103.87
VIA_M1M2_PR_1248,VIA_M1M2_PR,134.55,103.87
VIA_M1M2_PR_1249,VIA_M1M2_PR,31.51,104.21000000000001
VIA_M1M2_PR_1250,VIA_M1M2_PR,37.49,104.21000000000001
VIA_M1M2_PR_1251,VIA_M1M2_PR,41.17,104.21000000000001
VIA_M1M2_PR_1252,VIA_M1M2_PR,70.61,104.21000000000001
VIA_M1M2_PR_1253,VIA_M1M2_PR,112.93,104.21000000000001
VIA_M1M2_PR_1254,VIA_M1M2_PR,118.45,104.21000000000001
VIA_M1M2_PR_1255,VIA_M1M2_PR,124.89,104.21000000000001
VIA_M1M2_PR_1256,VIA_M1M2_PR,28.75,104.55
VIA_M1M2_PR_1257,VIA_M1M2_PR,30.13,104.55
VIA_M1M2_PR_1258,VIA_M1M2_PR,76.13,104.55
VIA_M1M2_PR_1259,VIA_M1M2_PR,77.51,104.55
VIA_M1M2_PR_1260,VIA_M1M2_PR,78.89,104.55
VIA_M1M2_PR_1261,VIA_M1M2_PR,79.35000000000001,104.55
VIA_M1M2_PR_1262,VIA_M1M2_PR,80.27,104.55
VIA_M1M2_PR_1263,VIA_M1M2_PR,82.57000000000001,104.55
VIA_M1M2_PR_1264,VIA_M1M2_PR,115.23,104.55
VIA_M1M2_PR_1265,VIA_M1M2_PR,117.99000000000001,104.55
VIA_M1M2_PR_1266,VIA_M1M2_PR,122.13,104.55
VIA_M1M2_PR_1267,VIA_M1M2_PR,29.21,104.89
VIA_M1M2_PR_1268,VIA_M1M2_PR,33.35,104.89
VIA_M1M2_PR_1269,VIA_M1M2_PR,77.97,104.89
VIA_M1M2_PR_1270,VIA_M1M2_PR,81.65,104.89
VIA_M1M2_PR_1271,VIA_M1M2_PR,82.11,104.89
VIA_M1M2_PR_1272,VIA_M1M2_PR,119.37,104.89
VIA_M1M2_PR_1273,VIA_M1M2_PR,148.35,104.89
VIA_M1M2_PR_1274,VIA_M1M2_PR,79.81,105.23
VIA_M1M2_PR_1275,VIA_M1M2_PR,117.07000000000001,105.23
VIA_M1M2_PR_1276,VIA_M1M2_PR,32.43,105.57000000000001
VIA_M1M2_PR_1277,VIA_M1M2_PR,80.73,105.57000000000001
VIA_M1M2_PR_1278,VIA_M1M2_PR,94.53,105.57000000000001
VIA_M1M2_PR_1279,VIA_M1M2_PR,114.77,105.57000000000001
VIA_M1M2_PR_1280,VIA_M1M2_PR,115.69,105.57000000000001
VIA_M1M2_PR_1281,VIA_M1M2_PR,118.45,105.57000000000001
VIA_M1M2_PR_1282,VIA_M1M2_PR,123.05,105.57000000000001
VIA_M1M2_PR_1283,VIA_M1M2_PR,27.830000000000002,106.59
VIA_M1M2_PR_1284,VIA_M1M2_PR,36.57,106.59
VIA_M1M2_PR_1285,VIA_M1M2_PR,80.27,106.59
VIA_M1M2_PR_1286,VIA_M1M2_PR,81.65,106.59
VIA_M1M2_PR_1287,VIA_M1M2_PR,82.57000000000001,106.59
VIA_M1M2_PR_1288,VIA_M1M2_PR,100.97,106.59
VIA_M1M2_PR_1289,VIA_M1M2_PR,118.45,106.59
VIA_M1M2_PR_1290,VIA_M1M2_PR,122.59,106.59
VIA_M1M2_PR_1291,VIA_M1M2_PR,29.21,106.93
VIA_M1M2_PR_1292,VIA_M1M2_PR,83.95,106.93
VIA_M1M2_PR_1293,VIA_M1M2_PR,115.23,106.93
VIA_M1M2_PR_1294,VIA_M1M2_PR,117.99000000000001,106.93
VIA_M1M2_PR_1295,VIA_M1M2_PR,31.970000000000002,107.27
VIA_M1M2_PR_1296,VIA_M1M2_PR,37.95,107.27
VIA_M1M2_PR_1297,VIA_M1M2_PR,76.13,107.27
VIA_M1M2_PR_1298,VIA_M1M2_PR,111.09,107.27
VIA_M1M2_PR_1299,VIA_M1M2_PR,114.77,107.27
VIA_M1M2_PR_1300,VIA_M1M2_PR,182.85,107.27
VIA_M1M2_PR_1301,VIA_M1M2_PR,30.13,107.61
VIA_M1M2_PR_1302,VIA_M1M2_PR,32.89,107.61
VIA_M1M2_PR_1303,VIA_M1M2_PR,73.37,107.61
VIA_M1M2_PR_1304,VIA_M1M2_PR,77.97,107.61
VIA_M1M2_PR_1305,VIA_M1M2_PR,78.43,107.61
VIA_M1M2_PR_1306,VIA_M1M2_PR,79.81,107.61
VIA_M1M2_PR_1307,VIA_M1M2_PR,84.41,107.61
VIA_M1M2_PR_1308,VIA_M1M2_PR,112.01,107.61
VIA_M1M2_PR_1309,VIA_M1M2_PR,127.65,107.61
VIA_M1M2_PR_1310,VIA_M1M2_PR,173.19,107.61
VIA_M1M2_PR_1311,VIA_M1M2_PR,175.03,107.61
VIA_M1M2_PR_1312,VIA_M1M2_PR,175.95000000000002,107.61
VIA_M1M2_PR_1313,VIA_M1M2_PR,79.35000000000001,107.95
VIA_M1M2_PR_1314,VIA_M1M2_PR,82.57000000000001,107.95
VIA_M1M2_PR_1315,VIA_M1M2_PR,84.87,107.95
VIA_M1M2_PR_1316,VIA_M1M2_PR,118.45,107.95
VIA_M1M2_PR_1317,VIA_M1M2_PR,122.59,107.95
VIA_M1M2_PR_1318,VIA_M1M2_PR,123.97,107.95
VIA_M1M2_PR_1319,VIA_M1M2_PR,126.27,107.95
VIA_M1M2_PR_1320,VIA_M1M2_PR,170.89000000000001,107.95
VIA_M1M2_PR_1321,VIA_M1M2_PR,32.89,108.29
VIA_M1M2_PR_1322,VIA_M1M2_PR,78.43,108.29
VIA_M1M2_PR_1323,VIA_M1M2_PR,79.81,108.29
VIA_M1M2_PR_1324,VIA_M1M2_PR,83.03,108.29
VIA_M1M2_PR_1325,VIA_M1M2_PR,125.81,108.29
VIA_M1M2_PR_1326,VIA_M1M2_PR,169.97,108.29
VIA_M1M2_PR_1327,VIA_M1M2_PR,171.81,108.29
VIA_M1M2_PR_1328,VIA_M1M2_PR,31.51,109.31
VIA_M1M2_PR_1329,VIA_M1M2_PR,37.95,109.31
VIA_M1M2_PR_1330,VIA_M1M2_PR,84.87,109.31
VIA_M1M2_PR_1331,VIA_M1M2_PR,94.53,109.31
VIA_M1M2_PR_1332,VIA_M1M2_PR,130.41,109.31
VIA_M1M2_PR_1333,VIA_M1M2_PR,169.97,109.31
VIA_M1M2_PR_1334,VIA_M1M2_PR,170.43,109.31
VIA_M1M2_PR_1335,VIA_M1M2_PR,35.65,109.65
VIA_M1M2_PR_1336,VIA_M1M2_PR,37.49,109.65
VIA_M1M2_PR_1337,VIA_M1M2_PR,80.73,109.65
VIA_M1M2_PR_1338,VIA_M1M2_PR,88.55,109.65
VIA_M1M2_PR_1339,VIA_M1M2_PR,89.93,109.65
VIA_M1M2_PR_1340,VIA_M1M2_PR,93.61,109.65
VIA_M1M2_PR_1341,VIA_M1M2_PR,122.59,109.65
VIA_M1M2_PR_1342,VIA_M1M2_PR,123.05,109.65
VIA_M1M2_PR_1343,VIA_M1M2_PR,131.33,109.65
VIA_M1M2_PR_1344,VIA_M1M2_PR,170.89000000000001,109.65
VIA_M1M2_PR_1345,VIA_M1M2_PR,76.59,109.99000000000001
VIA_M1M2_PR_1346,VIA_M1M2_PR,79.35000000000001,109.99000000000001
VIA_M1M2_PR_1347,VIA_M1M2_PR,124.43,109.99000000000001
VIA_M1M2_PR_1348,VIA_M1M2_PR,127.65,109.99000000000001
VIA_M1M2_PR_1349,VIA_M1M2_PR,167.67000000000002,109.99000000000001
VIA_M1M2_PR_1350,VIA_M1M2_PR,173.65,109.99000000000001
VIA_M1M2_PR_1351,VIA_M1M2_PR,174.11,109.99000000000001
VIA_M1M2_PR_1352,VIA_M1M2_PR,33.35,110.33
VIA_M1M2_PR_1353,VIA_M1M2_PR,78.89,110.33
VIA_M1M2_PR_1354,VIA_M1M2_PR,82.57000000000001,110.33
VIA_M1M2_PR_1355,VIA_M1M2_PR,119.37,110.33
VIA_M1M2_PR_1356,VIA_M1M2_PR,128.11,110.33
VIA_M1M2_PR_1357,VIA_M1M2_PR,88.55,110.67
VIA_M1M2_PR_1358,VIA_M1M2_PR,174.57,110.67
VIA_M1M2_PR_1359,VIA_M1M2_PR,175.95000000000002,110.67
VIA_M1M2_PR_1360,VIA_M1M2_PR,77.97,111.01
VIA_M1M2_PR_1361,VIA_M1M2_PR,81.19,111.01
VIA_M1M2_PR_1362,VIA_M1M2_PR,170.43,111.01
VIA_M1M2_PR_1363,VIA_M1M2_PR,172.73,111.01
VIA_M1M2_PR_1364,VIA_M1M2_PR,94.99,112.03
VIA_M1M2_PR_1365,VIA_M1M2_PR,126.27,112.03
VIA_M1M2_PR_1366,VIA_M1M2_PR,84.41,112.37
VIA_M1M2_PR_1367,VIA_M1M2_PR,117.99000000000001,112.37
VIA_M1M2_PR_1368,VIA_M1M2_PR,172.73,112.37
VIA_M1M2_PR_1369,VIA_M1M2_PR,174.57,112.37
VIA_M1M2_PR_1370,VIA_M1M2_PR,119.37,112.71000000000001
VIA_M1M2_PR_1371,VIA_M1M2_PR,167.67000000000002,112.71000000000001
VIA_M1M2_PR_1372,VIA_M1M2_PR,76.59,113.05
VIA_M1M2_PR_1373,VIA_M1M2_PR,82.57000000000001,113.05
VIA_M1M2_PR_1374,VIA_M1M2_PR,122.13,113.05
VIA_M1M2_PR_1375,VIA_M1M2_PR,170.89000000000001,113.05
VIA_M1M2_PR_1376,VIA_M1M2_PR,171.81,113.05
VIA_M1M2_PR_1377,VIA_M1M2_PR,176.41,113.05
VIA_M1M2_PR_1378,VIA_M1M2_PR,177.79,113.05
VIA_M1M2_PR_1379,VIA_M1M2_PR,88.55,113.39
VIA_M1M2_PR_1380,VIA_M1M2_PR,169.97,113.39
VIA_M1M2_PR_1381,VIA_M1M2_PR,174.57,113.39
VIA_M1M2_PR_1382,VIA_M1M2_PR,178.25,113.39
VIA_M1M2_PR_1383,VIA_M1M2_PR,173.19,113.73
VIA_M1M2_PR_1384,VIA_M1M2_PR,173.65,113.73
VIA_M1M2_PR_1385,VIA_M1M2_PR,178.71,113.73
VIA_M1M2_PR_1386,VIA_M1M2_PR,122.13,114.75
VIA_M1M2_PR_1387,VIA_M1M2_PR,169.97,114.75
VIA_M1M2_PR_1388,VIA_M1M2_PR,170.89000000000001,114.75
VIA_M1M2_PR_1389,VIA_M1M2_PR,177.79,114.75
VIA_M1M2_PR_1390,VIA_M1M2_PR,122.59,115.09
VIA_M1M2_PR_1391,VIA_M1M2_PR,174.57,115.09
